Code,Sample_ID,Sample_Date,Sample_Time,Gage_Ht,Temp,pH,Cond,Turbidity,PR_Remarks
37907,QT1,6/2/2020,652,NA,22.1,7.65,131.2,0.7,
37908,RES4,6/2/2020,552,NA,26.8,7.68,158.4,-0.6,
37911,QG,6/5/2020,1007,NA,21,7.13,51.6,-1.3,
37912,RI,6/5/2020,1057,1.07,21.4,7.07,60.6,0.4,
37913,MPR,6/5/2020,1153,NA,25.8,8.1,117.4,NA,June 5 sample
37914,Q1,6/2/2020,NA,NA,NA,NA,NA,NA,no sample. Pandemic.
37915,Q2,6/2/2020,NA,NA,NA,NA,NA,NA,no sample. Pandemic.
37916,Q3,6/2/2020,NA,NA,NA,NA,NA,NA,no sample. Pandemic.
37917,RS,6/2/2020,NA,NA,NA,NA,NA,NA,no sample. Pandemic.
37921,QS,6/9/2020,1302,2.8,23.2,7.42,54.5,-0.2,
37922,QP,6/9/2020,1124,1.29,23.9,7.51,98.3,3.2,
37923,QPA2,6/9/2020,1150,15,23,7.27,104.7,2,
37924,QPB2,6/9/2020,1226,10,22.7,7.43,86.4,2.4,
37925,QT1,6/9/2020,1105,NA,22.2,7.33,133.6,0.7,
37926,RES4,6/9/2020,1005,NA,26.9,8.03,121,0.1,
37929,QG,6/12/2020,1127,NA,21.1,7.08,50.6,2.2,
37930,RI,6/12/2020,1159,1.1,21.9,6.95,58.7,1.4,
37931,MPR,6/12/2020,1334,NA,25.7,7.88,88.8,NA,
37932,Q1,6/9/2020,NA,NA,NA,NA,NA,NA,No sample. Pandemic.
37933,Q2,6/9/2020,NA,NA,NA,NA,NA,NA,No sample. Pandemic.
37934,Q3,6/9/2020,NA,NA,NA,NA,NA,NA,No sample. Pandemic.
37935,RS,6/9/2020,NA,NA,NA,NA,NA,NA,No sample. Pandemic.
37939,QS,6/16/2020,1135,2.35,23.9,7.52,54.8,0.25,
37940,QP,6/16/2020,959,1.29,23.7,7.3,96.1,3.62,
37941,QPA2,6/16/2020,1043,15.5,23.2,7.36,102.2,6.13,
37942,QPB2,6/16/2020,1101,10,23.3,7.33,85.6,2.35,
37943,QT1,6/16/2020,1013,NA,22.7,7.43,128.9,1.05,
37944,RES4,6/16/2020,853,NA,28.1,8.68,149.9,-0.07,
37947,QG,6/16/2020,950,NA,21.1,7.05,51.8,1.2,
37948,RI,6/16/2020,1101,1.07,21.5,6.98,60.9,0.5,
37949,MPR,6/16/2020,1233,NA,27.2,8.04,117.8,NA,No sample. Pandemic.
37950,Q1,6/16/2020,NA,NA,NA,NA,NA,NA,No sample. Pandemic.
37951,Q2,6/16/2020,NA,NA,NA,NA,NA,NA,No sample. Pandemic.
37952,Q3,6/16/2020,NA,NA,NA,NA,NA,NA,No sample. Pandemic.
37953,RS,6/16/2020,NA,NA,NA,NA,NA,NA,No sample. Pandemic.
37957,QS,6/25/2020,842,3.5,23.7,7.46,52.3,3.73,
37958,QP,6/25/2020,720,1.3,23.3,7.52,94.2,4.52,
37959,QPA2,6/25/2020,757,15.5,23.3,7.31,100.7,3.59,
37960,QPB2,6/25/2020,810,10,23.3,7.49,84.8,3.31,
37961,QT1,6/25/2020,733,NA,22.9,7.63,130.5,1.69,
37962,RES4,6/25/2020,1211,NA,30,8.27,154.1,0.56,
37965,QG,6/26/2020,919,NA,21.4,7,48.5,7.4,
37966,RI,6/26/2020,955,1.2,21.4,6.77,51.8,23.5,
37967,MPR,6/26/2020,1245,NA,25.7,7.91,95.9,NA,No sample. Pandemic.
37968,Q1,6/23/2020,NA,NA,NA,NA,NA,NA,No sample. Pandemic.
37969,Q2,6/23/2020,NA,NA,NA,NA,NA,NA,No sample. Pandemic.
37970,Q3,6/26/2020,1318,0.95,23.8,7.49,80.7,NA,No sample. Pandemic.
37971,RS,6/23/2020,NA,NA,NA,NA,NA,NA,No sample. Pandemic.
37975,QS,6/30/2020,1013,3.35,23.7,7.55,52.1,1.57,
37976,QP,6/30/2020,824,1.31,23.3,7.55,90.2,3.99,
37977,QPA2,6/30/2020,901,15.5,23.3,7.37,101.4,2.92,
37978,QPB2,6/30/2020,915,11,23.3,7.54,80.9,3.84,
37979,QT1,6/30/2020,837,NA,22.9,7.73,129.9,1.7,
37980,RES4,6/30/2020,1208,NA,30.6,8.19,146.8,0.6,
37983,QG,6/30/2020,755,NA,21.2,6.95,45.3,12,
37984,RI,6/30/2020,901,1.2,21.2,6.67,48.3,17.9,
37985,MPR,6/30/2020,1019,NA,25.4,7.94,108.5,NA,No sample. Pandemic.
37986,Q1,6/30/2020,NA,NA,NA,NA,NA,NA,No sample. Pandemic.
37987,Q2,6/30/2020,NA,NA,NA,NA,NA,NA,No sample. Pandemic.
37988,Q3,6/30/2020,NA,NA,NA,NA,NA,NA,No sample. Pandemic.
37989,RS,6/30/2020,NA,NA,NA,NA,NA,NA,No sample. Pandemic.
37993,QS,7/7/2020,1018,3.25,23.6,7.39,54.2,1.6,
37994,QP,7/7/2020,848,1.39,23.3,7.47,90.3,7.17,
37995,QPA2,7/7/2020,925,17,23.2,7.34,97.4,8.22,
37996,QPB2,7/7/2020,940,13.5,23.1,7.65,81.1,5.68,
37997,QT1,7/7/2020,901,NA,22.9,7.61,127.6,3.31,
37998,RES4,7/8/2020,1814,NA,28,7.76,124.4,4.31,
38001,QG,7/7/2020,727,NA,21.7,6.99,46.9,5.6,
38002,RI,7/7/2020,818,1.14,21.6,6.89,55.5,6,
38003,MPR,7/7/2020,1108,3.08,25.5,7.42,64.9,NA,Back to sampling.
38004,Q1,7/7/2020,801,1.56,24.2,7.03,63.4,NA,Back to sampling.
38005,Q2,7/7/2020,854,0.68,24.7,7.13,65.1,NA,Back to sampling.
38006,Q3,7/7/2020,834,1.28,24.4,7.21,29,NA,Back to sampling.
38007,RS,7/7/2020,726,8.4,25.1,6.38,65.5,NA,Back to sampling.
38011,QS,7/14/2020,1201,3.62,23.7,7.26,64.6,1.22,
38012,QP,7/14/2020,1028,1.35,23.6,7.46,77.6,4.79,
38013,QPA2,7/14/2020,1111,17,23.4,7.22,85.1,3.75,
38014,QPB2,7/14/2020,1125,12,23.5,7.32,69.8,3.62,
38015,QT1,7/14/2020,1044,NA,23.2,7.59,120.7,2.4,
38016,RES4,7/14/2020,1337,NA,29.5,7.8,100.3,2.2,
38019,QG,7/14/2020,631,NA,21.5,6.93,45.5,2.1,
38020,RI,7/14/2020,724,1.09,21.4,6.83,49.4,1.8,
38021,MPR,7/14/2020,838,1.72,25.4,7.53,93.6,NA,
38022,Q1,7/14/2020,946,1.46,24.4,7.4,97.6,NA,One extra filter.
38023,Q2,7/14/2020,937,0.6,24.8,7.31,89.4,NA,One extra filter.
38024,Q3,7/14/2020,917,0.96,24.2,7.48,83.1,NA,
38025,RS,7/14/2020,816,7.74,25.8,6.62,98.5,NA,
38029,QS,7/21/2020,NA,NA,NA,NA,NA,NA,No sample. Pandemic.
38030,QP,7/21/2020,NA,NA,NA,NA,NA,NA,No sample. Pandemic.
38031,QPA2,7/21/2020,NA,NA,NA,NA,NA,NA,No sample. Pandemic.
38032,QPB2,7/21/2020,NA,NA,NA,NA,NA,NA,No sample. Pandemic.
38033,QT1,7/21/2020,NA,NA,NA,NA,NA,NA,No sample. Pandemic.
38034,RES4,7/21/2020,NA,NA,NA,NA,NA,NA,No sample. Pandemic.
38037,QG,7/21/2020,643,NA,21.2,6.96,45.7,1.9,
38038,RI,7/21/2020,750,NA,21.2,6.89,52.3,2.6,
38039,MPR,7/21/2020,1015,1.77,26,7.66,99.9,NA,Two extra filters.
38040,Q1,7/21/2020,848,1.45,24,7.32,103.5,NA,Two extra filters.
38041,Q2,7/21/2020,829,0.6,24.3,7.12,93.1,NA,Two extra filters.
38042,Q3,7/21/2020,814,0.9,24,7.11,86.9,NA,One extra filter.
38043,RS,7/21/2020,729,7.7,25,6.84,103.7,NA,Three extra filters.
38047,QS,7/28/2020,1045,4.15,23.2,7.4,33.9,3.11,
38048,QP,7/28/2020,900,1.57,23.3,7.32,50.3,10.33,
38049,QPA2,7/28/2020,958,21,23.2,7.29,53.2,10.48,
38050,QPB2,7/28/2020,1012,19,23.2,7.21,47.5,7.04,
38051,QT1,7/28/2020,921,NA,23.3,7.62,79.6,8.98,
38052,RES4,7/28/2020,1157,NA,27.3,7.67,63.3,9.8,
38055,QG,7/28/2020,621,NA,21.5,6.87,41.6,28.2,
38056,RI,7/28/2020,716,1.27,21.5,6.62,44,27.9,
38057,MPR,7/28/2020,1003,7.83,25.8,7.18,71,NA,
38058,Q1,7/28/2020,829,1.47,24.3,7.42,91.9,NA,
38059,Q2,7/28/2020,819,0.6,24.5,7.68,87.4,NA,
38060,Q3,7/28/2020,804,1.02,24.1,7.76,78.7,NA,
38061,RS,7/28/2020,1021,7.24,26.4,7.43,86.1,NA,
38065,QS,8/4/2020,1032,3.78,23.6,7.33,39.4,0.79,
38066,QP,8/4/2020,855,1.39,23.5,7.42,61.3,2.49,
38067,QPA2,8/4/2020,949,19,23.5,7.23,65.9,3.01,
38068,QPB2,8/4/2020,1001,15,23.3,7.22,57.6,2.16,
38069,QT1,8/4/2020,918,NA,23.1,7.62,85.5,2.22,
38070,RES4,8/4/2020,749,NA,26.2,7.73,81.3,1.43,
38073,QG,8/4/2020,751,NA,21.4,6.87,47.6,2.2,
38074,RI,8/4/2020,904,1.15,21.4,6.74,53.6,2.2,
38075,MPR,8/4/2020,1016,1.94,26.6,7.97,95.6,NA,
38076,Q1,8/4/2020,839,1.8,24.1,7.58,105.1,NA,
38077,Q2,8/4/2020,815,0.66,24.4,7.69,92.1,NA,
38078,Q3,8/4/2020,802,1.06,24.1,7.74,86.5,NA,
38079,RS,8/4/2020,1038,7.84,27.1,7.52,85.9,NA,
38083,QS,8/11/2020,1110,3.54,23.6,7.41,47.3,0.69,
38084,QP,8/11/2020,936,1.4,23.6,7.41,75.5,2.14,
38085,QPA2,8/11/2020,1023,18,23.3,7.31,81.9,2.29,
38086,QPB2,8/11/2020,1039,13.5,23.2,7.32,70.2,2.06,
38087,QT1,8/11/2020,957,NA,22.9,7.66,104.9,2.19,
38088,RES4,8/11/2020,841,NA,26.6,7.78,105.2,0.65,
38091,QG,8/11/2020,757,NA,21.1,6.97,49.5,2.2,
38092,RI,8/11/2020,836,1.1,20.8,6.88,57,1.8,
38093,MPR,8/11/2020,747,1.74,24.6,7.84,105.8,NA,
38094,Q1,8/11/2020,844,1.8,23.7,7.58,105.9,NA,
38095,Q2,8/11/2020,836,0.6,23.9,7.51,98.6,NA,
38096,Q3,8/11/2020,824,0.95,23.8,7.62,90.6,NA,
38097,RS,8/11/2020,913,7.76,25.3,7.42,97.7,NA,
38101,QS,8/18/2020,1029,3.42,23.9,7.36,47.8,0.65,
38102,QP,8/18/2020,920,1.31,23.9,7.39,80.3,1.88,
38103,QPA2,8/18/2020,944,16,23.7,7.25,85.4,2.28,
38104,QPB2,8/18/2020,1002,13,23.5,7.33,73.5,1.5,
38105,QT1,8/18/2020,NA,NA,NA,NA,NA,NA,
38106,RES4,8/18/2020,826,NA,27.7,7.81,116,0.74,
38109,QG,8/18/2020,839,NA,21.6,6.99,41.4,1.2,
38110,RI,8/18/2020,913,1.1,21.6,6.87,48.2,0.1,
38111,MPR,8/18/2020,1034,1.63,26.6,8.02,107.5,NA,
38112,Q1,8/18/2020,938,1.23,24.1,7.61,106.3,NA,
38113,Q2,8/18/2020,925,0.46,24.6,7.54,99.6,NA,
38114,Q3,8/18/2020,914,0.9,24.4,7.49,93.7,NA,
38115,RS,8/18/2020,758,7.71,26,7.46,111,NA,
38119,QS,8/25/2020,1212,3.85,23.3,7.46,34.5,1.34,
38120,QP,8/25/2020,1021,1.41,23.4,7.32,54.1,3.35,
38121,QPA2,8/25/2020,1118,20,23,7.28,58.1,3.87,
38122,QPB2,8/25/2020,1138,16,23.1,7.28,51.1,3.11,
38123,QT1,8/25/2020,1048,NA,23,7.61,80.4,3.02,
38124,RES4,8/25/2020,916,NA,24.6,7.5,74.6,8.82,
38127,QG,8/25/2020,816,NA,21.3,6.92,38.6,2.4,
38128,RI,8/25/2020,859,1.16,21.4,6.72,41.9,3,
38129,MPR,8/25/2020,NA,NA,NA,NA,NA,NA,Sample not collected. COVID19 alert.
38130,Q1,8/25/2020,NA,NA,NA,NA,NA,NA,Sample not collected. COVID19 alert.
38131,Q2,8/25/2020,NA,NA,NA,NA,NA,NA,Sample not collected. COVID19 alert.
38132,Q3,8/25/2020,NA,NA,NA,NA,NA,NA,Sample not collected. COVID19 alert.
38133,RS,8/25/2020,NA,NA,NA,NA,NA,NA,Sample not collected. COVID19 alert.
38137,QS,9/1/2020,1147,4.7,23.3,7.19,31.7,6.43,
38138,QP,9/1/2020,939,1.73,23.3,7.08,50.6,NA,
38139,QPA2,9/1/2020,NA,29,23.4,7.29,51.1,30.52,"maybe wasn't evacuated properly"""
38140,QPB2,9/1/2020,1108,31,23.3,6.97,41.5,20.8,
38141,QT1,9/1/2020,1002,NA,23.4,7.54,74.9,7.54,
38142,RES4,9/1/2020,NA,NA,NA,NA,NA,NA,
38145,QG,9/2/2020,650,NA,21.6,6.94,45.1,3.2,
38146,RI,9/2/2020,811,1.18,21.6,6.7,48.5,3.9,
38147,MPR,9/1/2020,NA,NA,NA,NA,NA,NA,Sample not collected. COVID19 alert.
38148,Q1,9/1/2020,NA,NA,NA,NA,NA,NA,Sample not collected. COVID19 alert.
38149,Q2,9/1/2020,NA,NA,NA,NA,NA,NA,Sample not collected. COVID19 alert.
38150,Q3,9/1/2020,NA,NA,NA,NA,NA,NA,Sample not collected. COVID19 alert.
38151,RS,9/1/2020,NA,NA,NA,NA,NA,NA,Sample not collected. COVID19 alert.
38155,QS,9/8/2020,945,NA,22.8,7.31,33,NA,
38156,QP,9/8/2020,759,1.72,23,7.16,49.2,NA,
38157,QPA2,9/9/2020,854,25,23,7.23,48.8,14.14,
38158,QPB2,9/9/2020,909,24,23,7.09,46,9.24,
38159,QT1,9/9/2020,820,NA,23.1,7.55,77.9,11.35,
38160,RES4,9/9/2020,643,NA,24.7,7.55,61.2,4.65,
38163,QG,9/9/2020,810,NA,21.5,6.89,44.9,2.9,
38164,RI,9/8/2020,908,1.19,21.5,6.67,47.8,NA,
38165,MPR,9/8/2020,1018,2.44,24.7,7.82,65.3,NA,
38166,Q1,9/8/2020,908,1.34,24.1,7.52,78.5,NA,
38167,Q2,9/8/2020,855,0.66,24,7.45,75.6,NA,
38168,Q3,9/8/2020,839,1.1,23.9,7.25,65.4,NA,
38169,RS,9/8/2020,1041,8.21,25.3,7.7,58.1,NA,
38173,QS,9/15/2020,1151,3.68,23.8,7.52,37.9,NA,
38174,QP,9/15/2020,1019,1.37,23.6,7.36,64.6,NA,
38175,QPA2,9/15/2020,1104,18,23.2,7.26,68.9,3.96,
38176,QPB2,9/15/2020,1118,15,23.3,7.26,60.1,2.06,
38177,QT1,9/15/2020,1035,NA,23,7.63,94.1,2.35,
38178,RES4,9/15/2020,919,NA,25.5,7.77,57.6,12.55,
38181,QG,9/16/2020,739,NA,21.4,6.87,46.1,2.6,
38182,RI,9/16/2020,841,1.16,21.4,6.69,50.8,2.8,
38183,MPR,9/16/2020,1015,1.3,24.7,7.82,87.1,NA,
38184,Q1,9/15/2020,NA,NA,NA,NA,NA,NA,Sample not collected. COVID19 alert.
38185,Q2,9/15/2020,NA,NA,NA,NA,NA,NA,Sample not collected. COVID19 alert.
38186,Q3,9/15/2020,NA,NA,NA,NA,NA,NA,Sample not collected. COVID19 alert.
38187,RS,9/15/2020,NA,NA,NA,NA,NA,NA,Sample not collected. COVID19 alert.
38191,QS,9/22/2020,1030,3.3,23.2,7.31,33.7,0.54,
38192,QP,9/22/2020,853,1.33,23.1,7.31,54.2,2.25,
38193,QPA2,9/22/2020,943,16,22.9,7.13,57.8,3.05,
38194,QPB2,9/22/2020,959,13,23,7.29,51.2,1.61,
38195,QT1,9/22/2020,914,NA,22.8,7.53,78.1,2.55,
38196,RES4,9/22/2020,743,NA,25.9,7.79,77.2,0.64,
38199,QG,9/23/2020,700,NA,21.2,6.97,44.4,1.8,
38200,RI,9/23/2020,735,1.14,20.8,6.77,54.4,2,
38201,MPR,9/22/2020,1015,1.72,24.8,7.88,106,NA,
38202,Q1,9/22/2020,850,1.32,23.8,7.74,103.2,NA,
38203,Q2,9/22/2020,838,0.6,23.6,7.75,101.4,NA,
38204,Q3,9/22/2020,824,0.92,25.3,7.72,89.5,NA,
38205,RS,9/22/2020,1035,7.8,25.2,7.78,94.6,NA,
38209,QS,9/29/2020,1109,3.9,22.8,7.46,30.9,2.19,
38210,QP,9/29/2020,929,1.41,22.9,7.23,53.3,5.88,
38211,QPA2,9/29/2020,1020,19,22.7,7.3,58.1,6.69,
38212,QPB2,9/29/2020,1037,16.5,22.9,7.18,50.7,4.31,
38213,QT1,9/29/2020,950,NA,22.8,7.59,90.3,4.73,
38214,RES4,9/29/2020,822,NA,24.1,7.5,46.2,9.25,
38217,QG,9/30/2020,744,NA,21.5,6.91,45.6,5,
38218,RI,9/30/2020,851,1.28,21.4,6.62,44,33,
38219,MPR,9/29/2020,1044,2.18,24.6,7.79,69.4,NA,
38220,Q1,9/29/2020,916,1.33,23.8,7.62,87.3,NA,
38221,Q2,9/29/2020,900,0.64,23.8,7.73,87.7,NA,plus 250
38222,Q3,9/29/2020,849,0.98,23.6,7.84,75.7,NA,
38223,RS,9/29/2020,1103,8.1,25,7.52,75,NA,plus 360
38227,QS,10/6/2020,1116,3.83,22.4,7.46,35.2,1.08,
38228,QP,10/6/2020,935,1.4,22.6,7.24,60,3.52,
38229,QPA2,10/6/2020,1020,19,22.5,7.26,64.8,3.87,
38230,QPB2,10/6/2020,1040,17,22.6,7.18,56.5,2.92,
38231,QT1,10/6/2020,953,NA,22.6,7.53,93.5,2.64,
38232,RES4,10/6/2020,821,NA,23.5,7.71,66.4,4.25,
38235,QG,10/7/2020,655,NA,20.9,6.9,43.2,3.1,
38236,RI,10/7/2020,808,1.17,20.8,6.71,47.6,3.3,
38237,MPR,10/6/2020,1047,2.01,24.6,7.76,88.3,NA,
38238,Q1,10/6/2020,901,1.39,23.6,7.57,93.1,NA,plus 280
38239,Q2,10/6/2020,852,0.64,23.5,7.57,89.4,NA,plus 360
38240,Q3,10/6/2020,840,0.98,23.4,7.65,78.7,NA,
38241,RS,10/6/2020,1110,7.99,24.9,7.59,81,NA,
38245,QS,10/13/2020,1046,3.5,23,7.53,45.8,0.75,
38246,QP,10/13/2020,913,1.33,22.7,7.37,75.5,3.15,
38247,QPA2,10/13/2020,952,17,22.7,7.25,81.2,3.33,
38248,QPB2,10/13/2020,1009,14,22.8,7.3,71.1,2.6,
38249,QT1,10/13/2020,926,NA,22.6,7.54,112.2,2.21,
38250,RES4,10/13/2020,754,NA,25.3,7.75,101.5,1.51,
38253,QG,10/14/2020,642,NA,21,6.95,47.6,1.4,
38254,RI,10/14/2020,715,1.14,20.5,6.83,54.2,1.5,
38255,MPR,10/13/2020,724,1.81,24,7.64,100.8,NA,
38256,Q1,10/13/2020,847,1.39,23.7,7.53,101.4,NA,
38257,Q2,10/13/2020,824,0.58,23.8,7.54,99.2,NA,
38258,Q3,10/13/2020,814,0.94,23.6,7.55,87.7,NA,
38259,RS,10/13/2020,1034,7.87,25.6,7.49,95,NA,
38263,QS,10/20/2020,1112,3.6,22.4,7.52,34.7,0.93,
38264,QP,10/20/2020,909,1.37,22.2,7.38,56.9,2.74,
38265,QPA2,10/20/2020,948,17,22.2,7.28,61.3,3.32,
38266,QPB2,10/20/2020,1003,NA,22.4,7.15,53.5,2.17,
38267,QT1,10/20/2020,924,NA,22.4,7.51,84.2,2.76,
38268,RES4,10/20/2020,NA,NA,NA,NA,NA,NA,No sample. Blocked trail.
38271,QG,10/21/2020,641,NA,20.5,6.92,45.3,2.5,
38272,RI,10/21/2020,722,1.15,19.9,6.76,50.8,2.4,
38273,MPR,10/20/2020,1008,2.35,24,7.68,92.4,NA,
38274,Q1,10/20/2020,844,1.38,23.3,7.67,99.6,NA,
38275,Q2,10/20/2020,834,0.58,23.2,7.64,97.4,NA,
38276,Q3,10/20/2020,824,0.98,23,7.73,84.6,NA,
38277,RS,10/20/2020,1028,7.92,24.4,7.65,86,NA,
38281,QS,10/27/2020,1030,4.55,22.6,7.13,32.2,5.76,
38282,QP,10/27/2020,855,1.71,22.7,7.1,44.6,16.96,
38283,QPA2,10/27/2020,939,27,22.7,7.21,48.5,15.81,
38284,QPB2,10/27/2020,954,NA,22.7,7.11,44.1,13.45,
38285,QT1,10/27/2020,913,NA,22.9,7.37,75.5,13.55,
38286,RES4,10/27/2020,752,NA,24.8,7.52,80.3,NA,
38289,QG,10/28/2020,810,NA,21.1,6.86,40,65.1,
38290,RI,10/28/2020,911,1.37,21.2,6.62,44,48.6,
38291,MPR,10/27/2020,1008,2.63,25.5,7.7,69.2,NA,"250, 150, 200"
38292,Q1,10/27/2020,904,1.4,23.8,7.6,93.6,NA,"350, 300"
38293,Q2,10/27/2020,850,0.62,23.8,7.59,94.5,NA,"400, 200"
38294,Q3,10/27/2020,836,1.04,23.7,7.74,88,NA,400
38295,RS,10/27/2020,1028,8.02,25.3,7.6,84.3,NA,
38299,QS,11/4/2020,1246,3.46,22.3,7.6,41.4,0.69,
38300,QP,11/4/2020,1108,1.34,22.5,7.53,67.6,2.18,
38301,QPA2,11/4/2020,1152,17,22.3,7.4,72.7,2.66,
38302,QPB2,11/4/2020,1213,14,22.5,7.23,63.6,2.39,
38303,QT1,11/4/2020,1124,NA,22.4,7.61,99.2,2.46,
38304,RES4,11/4/2020,916,NA,24.5,8.1,85.7,1.26,
38307,QG,11/4/2020,846,NA,21,6.97,46.7,3.3,
38308,RI,11/4/2020,1001,1.15,21.1,6.77,52.1,3.5,
38309,MPR,11/3/2020,939,2.13,24.8,7.9,94.8,NA,
38310,Q1,11/3/2020,821,1.38,23.6,7.77,100.2,NA,
38311,Q2,11/3/2020,812,0.51,23.6,7.72,100.9,NA,
38312,Q3,11/3/2020,800,1.02,23.5,7.72,90.7,NA,
38313,RS,11/3/2020,953,7.81,25.1,7.72,94.9,NA,
38317,QS,11/10/2020,1224,4.66,21.8,7.17,26.5,5.05,
38318,QP,11/10/2020,1039,1.85,22.3,6.95,39,11.26,
38319,QPA2,11/10/2020,1120,29,22.3,7.22,43.3,12.69,
38320,QPB2,11/10/2020,1137,26,22.3,7.05,38.6,10.47,
38321,QT1,11/10/2020,1056,NA,22.6,7.4,65.2,14.16,
38322,RES4,11/10/2020,932,NA,23.3,7.46,43.5,40.36,
38325,QG,11/10/2020,1042,NA,21,6.8,33.3,16.8,
38326,RI,11/10/2020,1133,1.53,21.1,6.28,28.3,33.7,
38327,MPR,11/10/2020,1057,3.17,23.5,7.5,47.7,NA,370
38328,Q1,11/10/2020,845,1.54,23.6,7.45,41.1,NA,"100, 100, 100, 100, 100, 100, 100, 100, 100"
38329,Q2,11/10/2020,826,0.86,23.4,7.63,49,NA,"100, 100, 100, 150, 200, 100, 150"
38330,Q3,11/10/2020,814,1.36,23.2,7.72,52.3,NA,"350, 250"
38331,RS,11/10/2020,1114,8.77,24.1,7.32,42.1,NA,"310, 300"
38335,QS,11/17/2020,1144,3.87,21.7,7.46,43.9,0.69,
38336,QP,11/17/2020,932,1.42,21.9,7.3,70,2.29,
38337,QPA2,11/17/2020,1044,20,21.9,7.21,73,2.65,
38338,QPB2,11/17/2020,1103,16,22.1,7.13,66.8,2.18,
38339,QT1,11/17/2020,1001,NA,22.1,7.5,99.4,2.23,
38340,RES4,11/17/2020,805,NA,23,7.68,92.4,2.02,
38343,QG,11/18/2020,709,NA,20.8,6.95,46.3,3.4,
38344,RI,11/18/2020,803,1.22,20.7,6.78,51.3,3.8,
38345,MPR,11/17/2020,1002,2.33,24.2,7.8,92.7,NA,
38346,Q1,11/17/2020,825,1.42,23.2,7.62,100.4,NA,
38347,Q2,11/17/2020,814,0.8,23,7.56,98,NA,
38348,Q3,11/17/2020,802,1,22.8,7.51,85.2,NA,
38349,RS,11/17/2020,1049,7.99,24.2,7.63,84.6,NA,
38353,QS,11/24/2020,1240,3.92,21.8,7.5,39.7,0.74,
38354,QP,11/24/2020,1050,1.43,22,7.29,62.7,2.84,
38355,QPA2,11/24/2020,1147,20,22,7.21,66.4,3.19,
38356,QPB2,11/24/2020,1205,16,22.1,7.15,60,2.68,
38357,QT1,11/24/2020,1112,NA,22.1,7.55,92.8,2.78,
38358,RES4,11/24/2020,948,NA,23.5,7.53,76.5,4.1,
38361,QG,11/25/2020,934,NA,20.5,6.78,27,159.3,
38362,RI,11/25/2020,1005,1.98,20.5,6.59,30.7,127,
38363,MPR,11/24/2020,1057,2.26,24.5,7.87,89,NA,
38364,Q1,11/24/2020,837,1.42,23.3,7.67,96.3,NA,
38365,Q2,11/24/2020,822,0.66,23.2,7.68,94.3,NA,370 extra filter
38366,Q3,11/24/2020,809,1.12,23.1,7.8,81.5,NA,
38367,RS,11/24/2020,1112,8.04,24.6,7.54,81.6,NA,
38371,QS,12/1/2020,1300,3.64,21,7.49,44.6,0.79,
38372,QP,12/1/2020,1130,1.37,21.4,7.4,71.3,1.79,
38373,QPA2,12/1/2020,1214,18,21.3,7.17,74.8,2.11,
38374,QPB2,12/1/2020,1229,15,21.6,7.22,67.9,1.59,
38375,QT1,12/1/2020,1149,NA,21.7,7.63,101,2.58,
38376,RES4,12/1/2020,958,NA,22.3,7.57,99.5,1.24,
38379,QG,12/2/2020,652,NA,20.2,7.03,41.7,2.9,
38380,RI,12/2/2020,736,1.17,20.1,6.85,52,2.6,
38381,MPR,12/1/2020,943,2.06,22.5,7.97,101.3,NA,
38382,Q1,12/1/2020,828,1.4,22.8,7.82,100.3,NA,
38383,Q2,12/1/2020,819,0.6,22.5,7.79,100.8,NA,
38384,Q3,12/1/2020,807,0.98,22.3,7.96,87.9,NA,
38385,RS,12/1/2020,955,7.94,22.7,7.68,89.5,NA,
38389,QS,12/8/2020,1222,3.66,20.9,7.42,45.3,0.75,
38390,QP,12/8/2020,1038,1.35,21.2,7.39,79.8,1.9,
38391,QPA2,12/8/2020,1135,17,21.1,7.27,85.5,2.41,
38392,QPB2,12/8/2020,1152,14,21.5,7.32,75.7,2.07,
38393,QT1,12/8/2020,1059,NA,21.4,7.7,115.2,1.98,
38394,RES4,12/8/2020,917,NA,22.3,7.95,102.4,2.09,
38397,QG,12/9/2020,742,NA,19.6,7.06,39.5,2.6,
38398,RI,12/9/2020,831,1.17,18.9,6.83,51.5,2.3,
38399,MPR,12/8/2020,1014,2.13,23.5,7.88,84,NA,
38400,Q1,12/8/2020,835,1.4,22.7,7.78,99.2,NA,250 extra filter
38401,Q2,12/8/2020,824,0.6,22.4,7.77,99.8,NA,200 extra filter
38402,Q3,12/8/2020,807,0.4,22.2,7.79,86.4,NA,
38403,RS,12/8/2020,1026,7.93,23.3,7.46,90.6,NA,
38407,QS,12/15/2020,1234,NA,21,7.63,42.1,0.82,
38408,QP,12/15/2020,1042,1.33,21.3,7.36,70.6,3.18,
38409,QPA2,12/15/2020,1137,18,21.3,7.29,75.6,3.48,
38410,QPB2,12/15/2020,1151,15,21.4,7.25,66.7,3.05,
38411,QT1,12/15/2020,1105,NA,21.5,7.57,107.8,2.6,
38412,RES4,12/15/2020,936,NA,22.8,7.57,87.6,7.69,
38415,QG,12/15/2020,621,NA,20.1,7.04,44.8,3.9,
38416,RI,12/15/2020,700,1.18,19.9,6.83,50.4,3.8,
38417,MPR,12/15/2020,1004,2.04,22.9,7.95,89.1,NA,
38418,Q1,12/15/2020,827,1.37,22.7,7.78,98.3,NA,
38419,Q2,12/15/2020,820,0.57,22.3,7.78,99.2,NA,260 extra filter
38420,Q3,12/15/2020,809,0.92,21.9,7.77,86.9,NA,
