Sample_ID,Code,Sample_Date,Sample_Time,Gage_Ht,Temp,pH,Cond,Cl,NO3-N,SO4-S,Na,K,Mg,Ca,NH4-N,PO4-P,DOC,DIC,TDN,TDP,SiO2,DON,ChlorideCode,NitrateCode,SulfateCode,SodiumCode,PotassiumCode,MagnesiumCode,CalciumCode,NH4Code,PO4Code,DOCCode,DICCode,TDNCode,SiO2Code,DONCode,TSS,Turbidity
QPA,37095,2019-07-23,1140,21,23.4,7.31,80.5,7.51,18,0.55,6.38,0.5,3.61,4.57,NA,5,1.41,5.320821386,0.1,NA,19.69,0.08,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,6.7,NA
QPA,37113,2019-07-30,1153,28,22.8,7.37,55,6.47,90,0.61,5.04,0.49,2.2,2.65,NA,5,2.45,2.784647222,0.21,NA,13.21,0.12,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,11.1,NA
QPA,37131,2019-08-06,1222,22,23.2,7.32,68.9,8.04,71,0.52,6.15,0.46,3.02,3.7,11,32,1.29,3.200349316,0.14,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,NA
QPA,37149,2019-08-13,1117,22,23.1,7.35,74.8,7.6,NA,0.49,6.11,0.43,3.29,4.38,NA,NA,1.21,4.316158221,NA,NA,19.8,0.05,NA,BDL,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,BDL,NA,NA,5.8,NA
QPA,37167,2019-08-20,1130,20,23,7.54,66.2,7.4,66,0.53,5.87,0.44,2.89,3.99,10,6,1.42,3.3310641,0.15,NA,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.53,NA
QPA,37185,2019-08-27,1059,18,23.3,7.45,80.3,8.57,NA,0.47,6.73,0.42,3.59,4.99,NA,9,0.95,5.071238417,0.08,NA,20.55,0.07,NA,BDL,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,4.1,NA
QPA,37203,2019-09-03,1215,17,23.3,7.4,84.5,8.05,46,0.43,NA,NA,NA,NA,NA,NA,0.87,6.129988337,0.1,NA,22.74,0.05,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,2.7,NA
QPA,37221,2019-09-10,1150,19,22.9,7.34,73.4,8.06,86,0.46,6.04,0.42,3.35,4.13,NA,NA,0.88,4.062328544,0.14,NA,18.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,2.9,NA
QPA,37239,2019-09-17,1214,20,23.8,7.34,72.6,7.39,NA,0.5,6.08,0.42,3.22,4.49,NA,NA,1.45,4.523830394,0.16,NA,20.34,0.16,NA,BDL,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,3.4,NA
QPA,37257,2019-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QPA,37275,2019-10-01,1137,18,23,7.16,79.7,7.6,68,0.45,6.32,0.37,3.49,4.49,NA,4,1.04,3.761257547,0.14,NA,22.31,0.07,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,3.1,NA
QPA,37293,2019-10-08,1201,17,23,7.42,87,8.72,77,0.49,6.96,0.39,3.95,5.01,15,5,NA,7.14845787,NA,NA,24.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,NA
QPA,37311,2019-10-15,1124,15,22.3,7.14,91.6,8.5,89,0.43,7.05,0.42,4.17,4.52,7,6,0.65,4.831985951,0.15,NA,24.95,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,NA
QPA,37329,2019-10-22,1154,21,22.7,7.17,70.6,6.21,24,0.57,5.68,0.39,3.1,4.29,NA,7,2.83,3.804334179,0.12,NA,18.58,0.1,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,4.2,NA
QPA,37347,2019-10-29,1222,21,22.6,6.85,58.2,5.68,112,0.58,5.05,0.39,2.57,3.47,6,14,2.75,2.851934645,0.23,NA,15.43,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,NA
QPA,37365,2019-11-05,1210,23,22.1,6.9,67.3,6.4,124,0.59,5.68,0.38,2.8,4.06,NA,6,3.75,3.343550391,0.25,NA,17.67,0.13,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,10.44,NA
QPA,37383,2019-11-12,1048,17,22.1,7.04,82.7,7.88,123,0.52,6.59,0.37,3.35,4.81,8,9,1.05,4.453097281,0.18,NA,22.31,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,NA
QPA,37401,2019-11-19,1351,16,21.9,7.14,86.7,8.25,134,0.53,6.85,0.44,3.41,5.4,NA,8,1.54,6.330894895,0.19,NA,22.75,0.05,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,7.5,NA
QPA,37419,2019-11-26,1313,17,21.6,6.72,82.9,10.52,131,0.61,8.29,0.61,4.04,6.5,6,9,NA,NA,NA,NA,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA
QPA,37437,2019-12-03,1158,18,21.8,6.87,73.9,7.73,132,0.53,6.22,0.38,3.27,4.59,NA,6,1.07,4.502243078,0.16,NA,21.04,0.03,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,5.1,NA
QPA,37455,2019-12-10,928,17,21.4,7.22,79.3,8.23,155,0.56,6.83,0.42,3.47,5.3,6,12,1.25,6.228958289,0.21,NA,23.29,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,NA
QPA,37473,2019-12-17,1028,24,21.5,7,57.3,7.19,131,0.55,5.11,0.43,2.62,3.34,NA,9,2.08,2.261482959,0.22,NA,14.47,0.08,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,5.1,NA
QPA,37491,2019-12-24,1227,18,21.2,7,73.6,8.24,128,0.5,6.17,0.38,3.64,4.55,NA,9,0.88,3.118312694,0.17,NA,19.8,0.04,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,1.9,NA
QPA,37509,2019-12-31,1040,21,21.5,6.96,102.6,7.7,178,0.59,5.96,0.59,3.02,4.17,NA,14,2.86,3.030372087,0.29,NA,16.71,0.11,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,5.9,NA
QPA,37527,2020-01-07,1003,19,21.1,7.1,69.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QPA,37545,2020-01-14,1036,26,20.1,6.93,59,8.51,131,0.57,5.54,0.49,2.37,3.05,16,NA,2.2,2.084835861,0.2,NA,12.51,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QPA,37563,2020-01-21,1113,21,20.8,7.27,69.1,8.69,172,0.51,6.21,0.43,3.04,3.71,NA,13,0.81,3.55869449,0.2,NA,16.86,0.03,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA
QPA,37581,2020-01-28,1101,20,20.7,7.37,73.4,8.2,141,0.48,6.25,0.38,3.12,4.51,6,9,0.8,3.288073776,0.18,NA,19.19,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QPA,37599,2020-02-04,1118,16,20.8,7.36,83.2,8.59,149,0.45,6.75,0.35,3.76,5.17,NA,10,0.75,3.860377712,0.2,NA,22.78,0.05,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA
QPA,37617,2020-02-11,1125,16,20.8,7,86.3,9.46,119,0.54,7.38,0.47,3.3,5.32,NA,29,0.89,4.270290084,0.22,NA,22.4,0.1,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA
QPA,37635,2020-02-18,1119,19,20.8,7,70.8,8.49,135,0.57,6.13,0.36,2.9,4.5,NA,7,1.49,3.389466345,0.2,NA,17.75,0.06,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA
QPA,37653,2020-02-25,1106,33,20.6,6.97,42.6,6.29,124,0.59,4.49,0.49,1.63,2.38,16,14,3.96,1.674658632,0.25,NA,7.67,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QPA,37671,2020-03-03,1141,19,20.7,7.37,69.9,6.7,116,0.48,5.95,0.43,3.27,4.98,14,5,1.84,3.536334237,0.24,NA,18.6,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QPA,37689,2020-03-10,904,21,20.4,7.44,60.5,6.59,112,0.5,5.39,0.45,2.76,4.17,NA,NA,1.73,2.82332866,0.17,NA,16.19,0.06,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,NA,NA
QPA,37707,2020-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QPA,37725,2020-03-24,1121,NA,20.4,7.8,64.4,8.6,152,0.48,5.8,0.45,2.57,3.62,6,7,0.66,3.754380622,0.23,NA,17.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7
QPA,37743,2020-03-31,1646,NA,21.2,7.46,78.2,8.47,123,0.45,6.56,0.41,3.26,4.72,NA,NA,0.79,4.522200033,0.15,NA,21.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,3.7
QPA,37761,2020-04-07,917,19,21.3,7.12,80.5,10.02,128,0.52,7.87,0.45,3.6,5.65,NA,NA,0.72,4.913152073,0.19,NA,23.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,2.4
QPA,37779,2020-04-14,842,18,21.7,7.31,80.8,8.76,132,0.46,7.15,0.4,3.64,5.56,NA,8,0.76,5.070418899,0.16,NA,23.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6
QPA,37797,2020-04-21,805,17,21.6,7.23,92.4,8.88,135,0.5,7.35,0.41,4.08,5.92,NA,13,0.83,5.829065209,0.16,NA,24.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1
QPA,37815,2020-04-28,851,16,21.5,7.5,66,8.47,126,0.44,7.73,0.47,5.4,9.72,NA,6,0.8,5.283452161,0.17,NA,25.58,0.04,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,2.7
QPA,37833,2020-05-05,758,17,21.8,7.14,94.7,7.93,109,0.45,7.36,0.45,5.1,8.71,15,16,1.01,5.883000001,0.21,NA,23.65,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QPA,37851,2020-05-12,838,17,22.2,7.22,99.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5
QPA,37869,2020-05-19,846,17,22.3,7.38,100.2,NA,NA,NA,NA,NA,NA,NA,6,15,0.73,7.851471389,0.17,NA,24.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3
QPA,37887,2020-05-26,842,16,22.6,7.28,104.7,NA,NA,NA,NA,NA,NA,NA,9,32,0.64,8.703068656,0.17,NA,26.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7
QPA,37905,2020-06-02,708,16,22.5,7.24,104.1,8.45,90,0.44,7.54,0.35,5.43,7.41,6,9,0.7,8.242436809,0.19,NA,26.37,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2
QPA,37923,2020-06-09,1150,15,23,7.27,104.7,8.55,89,0.49,7.56,0.43,4.79,6.8,12,19,0.58,6.960799483,0.14,NA,26,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
QPA,37941,2020-06-16,1043,15.5,23.2,7.36,102.2,10.89,96,0.6,8.78,0.47,4.18,6.89,16,31,0.67,7.301497027,0.19,NA,27.22,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.13
QPA,37959,2020-06-25,757,15.5,23.3,7.31,100.7,8.76,76,0.49,7.6,0.37,4.93,6.92,8,40,1.06,5.661577611,0.19,NA,24.95,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.59
QPA,37977,2020-06-30,901,15.5,23.3,7.37,101.4,8.48,77,0.48,7.31,0.41,4.26,3.93,13,61,1.05,5.309337803,0.1,NA,25.44,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92
QPA,37995,2020-07-07,925,17,23.2,7.34,97.4,8.74,80,0.59,7.08,0.44,3.9,4.4,NA,27,1.92,3.664912148,0.14,NA,24.04,0.06,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,8.22
QPA,38013,2020-07-14,1111,17,23.4,7.22,85.1,7.89,77,0.55,6.58,0.37,3.33,4.35,8,9,0.83,4.853936015,0.09,NA,22.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,3.75
QPA,38031,2020-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QPA,38049,2020-07-28,958,21,23.2,7.29,53.2,6.62,56,0.65,5.48,0.35,2.52,3.9,8,14,2.78,3.711684598,0.18,NA,16.88,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.48
QPA,38067,2020-08-04,949,19,23.5,7.23,65.9,8.46,62,0.52,6.31,0.41,2.67,3.96,7,13,0.9,3.059511681,0.17,NA,20.95,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.01
QPA,38085,2020-08-11,1023,18,23.3,7.31,81.9,8.39,53,0.49,6.79,0.39,3.62,4.99,12,16,0.6,4.872399228,0.12,NA,23.87,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29
QPA,38103,2020-08-18,944,16,23.7,7.25,85.4,8.18,76,0.45,6.95,0.39,3.64,5.28,7,7,0.5,4.711146663,0.12,NA,23.97,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.28
QPA,38121,2020-08-25,1118,20,23,7.28,58.1,7.26,70,0.53,6.37,0.43,2.72,3.57,9,15,1.15,3.942562503,0.11,NA,19.08,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.87
QPA,38139,2020-09-01,NA,29,23.4,7.29,51.1,6.35,117,0.67,5.12,0.44,2.35,3.64,6,13,4.53,2.116706587,0.28,NA,14.63,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.52
QPA,38157,2020-09-09,854,25,23,7.23,48.8,5.75,100,0.62,4.97,0.32,2.24,3.32,NA,9,3.26,2.07822732,0.25,NA,14.95,0.14,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,14.14
QPA,38175,2020-09-15,1104,18,23.2,7.26,68.9,NA,NA,NA,NA,NA,NA,NA,NA,14,0.99,3.956496579,0.17,NA,20.98,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,3.96
QPA,38193,2020-09-22,943,16,22.9,7.13,57.8,8.08,101,0.46,6.83,0.31,4.62,6.05,NA,14,0.63,3.599546879,0.15,NA,23.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05
QPA,38211,2020-09-29,1020,19,22.7,7.3,58.1,5.89,99,0.51,6.25,0.36,3.7,4.74,NA,30,1.72,2.684568338,0.19,NA,19.36,0.09,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,6.69
QPA,38229,2020-10-06,1020,19,22.5,7.26,64.8,8.3,117,0.47,5.95,0.46,2.87,5.16,NA,51,0.97,2.497449912,0.15,NA,20.34,0.03,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,3.87
QPA,38247,2020-10-13,952,17,22.7,7.25,81.2,7.75,112,0.5,6.59,0.33,3.77,5.3,6,19,0.9,3.777953275,0.18,NA,24.06,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33
QPA,38265,2020-10-20,948,17,22.2,7.28,61.3,NA,NA,NA,NA,NA,NA,NA,NA,17,0.86,3.009237721,0.19,NA,21.32,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,3.32
QPA,38283,2020-10-27,939,27,22.7,7.21,48.5,NA,NA,NA,NA,NA,NA,NA,6,13,4.17,2.521675702,0.34,NA,15.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.81
QPA,38301,2020-11-04,1152,17,22.3,7.4,72.7,7.89,86,0.32,5.18,0.48,1.39,3.07,NA,33,1.46,1.632038665,0.19,NA,23.53,0.11,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,2.66
QPA,38319,2020-11-10,1120,29,22.3,7.22,43.3,5.21,165,0.58,4.51,0.4,1.83,2.41,7,8,3.08,3.193852269,0.27,NA,12.22,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.69
QPA,38337,2020-11-17,1044,20,21.9,7.21,73,7.64,121,0.47,6.17,0.35,2.72,3.49,NA,9,1.08,4.494725107,0.17,NA,20.64,0.04,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,2.65
QPA,38355,2020-11-24,1147,20,22,7.21,66.4,7.31,126,0.49,5.98,0.34,2.92,4.42,NA,10,0.9,3.20195692,0.16,NA,19.54,0.03,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,3.19
QPA,38373,2020-12-01,1214,18,21.3,7.17,74.8,8.48,170,0.51,7.24,0.48,3.68,5.94,NA,12,0.69,3.764504246,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,BDL,NA,2.11
QPA,38391,2020-12-08,1135,17,21.1,7.27,85.5,8.46,141,0.48,6.81,0.41,3.83,5.46,16,18,0.65,5.289905707,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,2.41
QPA,38409,2020-12-15,1137,18,21.3,7.29,75.6,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,3.48
QPA,38427,2020-12-22,1058,19,21.4,7.38,69.9,7.4,154,0.54,6.12,0.34,3.27,4.51,NA,15,1.34,3.867018555,0.2,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,6.16
QPA,38445,2020-12-29,1209,20,21.2,7.25,65.3,NA,NA,NA,NA,NA,NA,NA,NA,8,1.24,3.572721807,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,5.56
